,id,text,quote,user,ranges,article
67,02166a92-5a94-47d7-be32-e04732f48a84,STORY,"I own three pairs of noise-canceling headphones. Two go over my ears, enveloping them in cozy tombs of silence. One pair consists of earbuds, one of which I jam into my ear to block out the world while I use my other ear for phone interviews. Besides the noise-canceling kind, I have headphones for basically every activity I do. In fact, I recently came to the disturbing realization that there’s rarely a moment of my day when my ears are not filled with or covered by something.

Like many other Americans, I now wear AirPods all day at my desk to combat the awful tyranny of the open office. Since they don’t cancel noise, they provide me with writing music while allowing me to listen up for my bosses. I don’t like exercise classes and their preselected, generic playlists, so instead I work out with headphones and listen to my own special running mix, the contents of which can be disclosed only upon my death. (Let’s just say the dream of the ’90s is alive on my Spotify.) I like to listen to podcasts while I cook, so the earbuds come in handy while I chop and sauté. And I can hook up headphones to a Roku when I want to watch a depressing foreign TV show and my boyfriend wants to do literally anything else.

Read: Workers love AirPods because employers stole their walls

Right now I’m sitting in an airport. Three bearded men are chuckling next to me, and they look like a buddy comedy with the sound muted. It’s delicious. I’ve become one of those people who stalk tech-review sites for the “best” noise-canceling technology—extra points go to headphones that are good for “all-day wear.” The noise-canceling headphones are sometimes necessary for work, but they are also necessary because I live in a one-bedroom apartment with two cellos. My boyfriend, the cello owner, makes little noises while he putters around, which distracts me from reading my 20,000-word long-form articles about Iraq. So I noise-cancel him too.

Our apartment was one of the cheapest in the building because we have a direct, unobstructed view of the garbage-truck entrance. On top of the clamor of trash collection, we have lately also been subjected to some sort of predawn construction project that, as far as I can tell, involves smashing two large, metal blocks together repeatedly.

Because of this, I’ve started wearing earplugs to sleep every single night. And because I’ve now conditioned myself, Pavlovian-style, to associate earplugs with sleep, I have to wear them when I’m sleeping in a hotel too. This habit apparently comes with some health risks, but so does not getting enough sleep, and at this point, those are pretty much my two options. (There also exist special sound-blocking headphones for sleep, but I haven’t reached that level yet.)",9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[2]', 'endOffset': 470, 'startOffset': 0}",ceba20ae-c56c-4703-8940-d750a7001010
68,02182d09-970f-43fd-9ec9-38a853b4c916,EXPL,"The special report on 1.5 °C has its origins in the 2015 Paris climate agreement, in which 195 governments committed to limit global warming to “well below 2 °C” while “pursuing efforts to limit the temperature increase to 1.5 °C”. Although their commitments to reduce emissions fall well short of either goal, governments still called on the IPCC to prepare a special report on the impacts that could be expected at 1.5 °C — and how much worse things would get if the temperature rise reached 2 °C.",12,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 499, 'startOffset': 0}",2075b261-576d-427e-835a-735cf6e9a00c
69,021b5d16-b7a8-49d5-ac41-75d0abb1aa48,EXPL,"The sea might also contain ammonia, a known antifreeze, according to Nimmo. Pluto is 40 times more distant from the sun than Earth is, but it can warm itself from within using radioactive elements in its rock-ball core. This internal radiator can heat its sea for another billion years or so. Charon might have had a water ocean of its own, but it’s so small, and light on radioactive elements, that the ocean would have frozen solid two billion years ago.",12,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 616, 'startOffset': 159}",fc98efbd-43bf-45ed-9506-53b4b1c9ae6b
70,0223d1ab-2a2c-498f-83d3-71530c8461a1,IMPACT,Society drastically changed as humans learned to understand and tap into the power of these various materials.,9,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 110, 'startOffset': 0}",03f31fb3-b800-4bd8-a8d5-472a4e9eb2a7
71,02241acf-52b9-4578-a71d-2bd8e85f518a,EXPL,"2017 was the state’s costliest, most destructive wildfire season. Six of the 10 largest wildfires in the state’s history have occurred in the past decade, and all but one of them have happened this century.",12,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 332, 'startOffset': 125}",28be1e37-db4f-4cdf-bf5c-6237e7b537b4
72,0225a5cc-057e-4475-a7c7-87e8d7006033,MAIN,"But by optimizing the surgical methods, electrodes, and the software to analyze the EEGs in automated fashion, the researchers were able to conduct the first unbiased genetic screen of this magnitude for sleep defects in mice, which they report in this week's issue of Nature.",12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 560, 'startOffset': 284}",2e9baacd-8c9f-4e0f-ac0b-368d57580638
73,022a1b2e-8db0-4a6c-8944-8c81f5249b88,IMPACT,"""The damage plastic causes our oceans and environment is clear to see and by using waste plastic to construct these shelters, we are not only helping put a roof over people's heads but also playing our own part in reducing the impact of waste plastic.""",9,"{'end': '/div[2]/p[13]', 'start': '/div[2]/p[13]', 'endOffset': 252, 'startOffset': 0}",29281c8c-1302-4040-a22d-018d53b8999a
74,023875c9-b222-41fa-a880-f55e63e918db,MAIN,"His checklist takes aim at preventable surgical deaths, the estimated cause of as many as half of all surgery-related deaths.",12,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 297, 'startOffset': 172}",f1e70933-a42a-4e6d-b876-76d06b93cd13
75,0238da21-5d24-49f0-93d2-7c4067f1e0ed,EXPL,"This let the researchers tease out differences in outcomes for individual surgeons when they performed one surgery at a time versus overlapping surgeries. By contrast, previous studies have compared overall outcomes, which may mask differences across individual operators.",12,"{'end': '/div[2]/p[17]', 'start': '/div[2]/p[17]', 'endOffset': 479, 'startOffset': 207}",2b9399d6-ff35-4e1b-bcde-17a5bd19a3e8
76,0240a3f0-c75d-4527-901d-7275f3a75ba1,ANALOGY,Polluted air caused by drifting wildfire smoke is choking the Bay Area.,12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 71, 'startOffset': 0}",17fc539a-4d82-4315-88f0-80bf6921f1d7
77,0242209b-2fc5-4e5e-8b3d-cfb81f9a7307,MAIN,"Cute cartoon characters, junk food, videogames, and other supernatural stimuli might engage the nucleus accumbens, a critical piece of neural machinery in the brain’s reward circuit.",12,"{'end': '/div[2]/p[9]', 'start': '/div[2]/p[9]', 'endOffset': 183, 'startOffset': 0}",20b63d82-a7ed-4a3e-b8cb-a9b983352f45
78,0249578a-1994-4e65-9c72-da977c198b5b,EXPL,"""Clearly, the whole analysis uses a relativistic formalism,"" Consoli said. ""But the final picture is different from standard special relativity. In fact, the temperature gradient due to the Earth's motion within the CBR can affect a weakly bound gaseous matter and, therefore, the velocity of light propagating inside it. Small differences in perpendicular directions can thus be detected with an interferometer. In this way, with measurements performed entirely inside a laboratory, one could distinguish between a state of rest and a state of uniform motion. This is not too surprising since the CBR was not known in 1905.""",12,"{'end': '/div[2]/p[30]', 'start': '/div[2]/p[30]', 'endOffset': 625, 'startOffset': 0}",4268165e-7e56-4a9a-94b9-828ba1fb1467
79,02497bbd-8fa7-4d87-af5e-c3ff9196f4eb,EXPL,"“Emil was essential to physics for the past seven decades,” says Dan Watson, professor and chair of the Department of Physics and Astronomy. “There is no one else with his combination of achievements: he’s the international leader of research and teaching in optics, and directly inspired as many important inventions with his textbooks as with his research.”",12,"{'end': '/div[2]/p[3]', 'start': '/div[2]/p[3]', 'endOffset': 359, 'startOffset': 0}",1c2d8b82-7ca3-4577-bef0-13840df1bb48
80,024c3d3b-bf66-4337-8cc9-e8d117c26036,EXPL,"The second challenge is that once they’ve divided many times in a lab dish, stem cells do not easily remain in the ideal state of readiness to become other types of cells. Researchers refer to this quality as “stemness.”",9,"{'end': '/div[2]/p[7]', 'start': '/div[2]/p[7]', 'endOffset': 220, 'startOffset': 0}",f1ab86ff-3452-49dd-b182-9e6bceff9261
81,024d6ed3-5863-4089-a744-e0d0d59e275d,ANALOGY,"But in a cruel twist, the loneliest among us are set up to get lonelier still",12,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 77, 'startOffset': 0}",0c33f92b-3ef8-4890-973f-59bfd4f845bb
82,0254649a-dad8-4154-b509-a04c9d8528a5,EXPL,"As we have written before, the U.N.’s Intergovernmental Panel on Climate Change’s fifth assessment report that was released in 2013 concluded that it is “extremely likely” that more than half of the observed temperature increase since 1950 is due to human activities.",12,"{'end': '/div[2]/p[11]', 'start': '/div[2]/p[11]', 'endOffset': 267, 'startOffset': 0}",44589fcb-e6e4-485e-83f0-fcc6f8196632
83,0256a573-e9d3-4e23-b696-42e5f7934994,STORY,"Once they pick their representative marker, researchers working with the AWG need to gather enough evidence from around the world to convince the governing bodies of geoscience that they have found a truly reliable signal for the start of the Anthropocene. But some scientists argue that human activity has been shaping the planet for thousands of years, and that the working group has settled too quickly on the 1950s for the start of the proposed epoch. Erle Ellis, a geographer at the University of Maryland, Baltimore County, and an AWG member, has criticized the committee’s plans for designating the start of the Anthropocene.",12,"{'end': '/div[2]/p[10]', 'start': '/div[2]/p[10]', 'endOffset': 633, 'startOffset': 0}",43bed524-db36-40bd-b4f6-b42761a6fb46
84,026cc39e-a26c-43e6-8ff0-4aeb63d41626,IMPACT,"The possibility of overlapping surgeries and any potential risks associated with a given patient or procedure should be disclosed to patients, who should feel empowered to ask whether they are a good candidate for overlapping surgery and whether their surgeon will be operating on other patients simultaneously.",12,"{'end': '/div[2]/p[19]', 'start': '/div[2]/p[19]', 'endOffset': 311, 'startOffset': 0}",2b9399d6-ff35-4e1b-bcde-17a5bd19a3e8
85,027f7296-c868-4791-89fb-83e9d19bf54d,LEAD,Feeding infants allergenic foods may be the key to preventing allergies,12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[1]', 'endOffset': 0, 'startOffset': 0}",f793604c-2c34-41a9-ae7b-e4987d143e83
86,02904647-b2a0-431c-b567-928fa1aed02c,MAIN,"Eclipses like the one coming Monday have mystified and intrigued humans for millennia. They also fascinate Harvard researchers, who have long studied them to better understand the workings of the sun and the solar system.",12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 221, 'startOffset': 0}",438fad13-968e-482b-8e20-1797fd549aa8
87,0291a8b2-218f-4769-a20f-f3eeb19e1945,MAIN,"Frances Glessner Lee created meticulous and gruesome dioramas of murder scenes, which are still used to train police today.",6,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 123, 'startOffset': 0}",24bccea3-3256-462b-b4dd-1367cac25e4f
88,0296033a-2921-4a26-9e31-ceb954b87d1e,IMPACT,The advance could change the way researchers study neuropsychiatric diseases and test the effectiveness of drugs.,12,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 399, 'startOffset': 286}",191efc0f-8fde-4b08-9030-29e0f1177b4b
89,0298deaf-0f12-4271-a3c5-78d57f8f904d,MAIN,"Amyloid beta protects against these viruses by latching onto them in large numbers, imprisoning them in self-assembling cages. That’s typically a good thing, but Moir argues that if the process goes on for too long, it builds up to the problematic plaques of Alzheimer’s.",9,"{'end': '/div[2]/p[5]', 'start': '/div[2]/p[5]', 'endOffset': 271, 'startOffset': 0}",cec343fd-1252-4456-b233-a5ed6ff39be6
90,029b4ba4-60be-4251-b421-5b5ddef8f26b,LEAD,"Social isolation kills, and in the process it makes it harder to reach out to others. A psychologist explains how to break the cycle.",12,"{'end': '/div[2]/p[1]', 'start': '/div[2]/p[1]', 'endOffset': 133, 'startOffset': 0}",0c33f92b-3ef8-4890-973f-59bfd4f845bb
91,02a10702-62bd-4cf0-b268-3982efc310fd,ANALOGY,"Those retail-website accounts that promised 15 percent discounts? They haven’t forgotten, either.",12,"{'end': '/div[2]/p[2]', 'start': '/div[2]/p[2]', 'endOffset': 331, 'startOffset': 234}",0f4bdc68-97ab-440a-9328-d56043848eda
92,02aceb09-c961-4f27-aef9-9c85a461a423,MAIN,"For Stephens, who is pursuing a mid-career master’s degree in public administration at the Kennedy School of Government and is an enrolled member of the Eastern Band of Cherokee Indians in North Carolina, the course is a chance to improve the lot of communities that have long been exploited and forgotten.",9,"{'end': '/div[2]/p[12]', 'start': '/div[2]/p[12]', 'endOffset': 306, 'startOffset': 0}",00149148-45cc-407b-992c-227b08d7bf6a
93,02ba4ca5-cb05-4fab-8acf-4bb07d2b2643,STORY,"Currently, data suggest that Aedes aegypti is spreading across the United States — mainly up from the Southern states — at a rate of about 37 miles per year, although it has spread at faster rates in the past. On the other hand, Aedes albopictus seems to be spreading at ever faster rates across Europe, currently at a rate of about 93 miles per year.",9,"{'end': '/div[2]/p[8]', 'start': '/div[2]/p[8]', 'endOffset': 351, 'startOffset': 0}",277f9fb4-3c04-4089-aa65-f9998542f960
94,02bf144b-c82c-4e08-95a3-6e46e05baf9d,PERSONAL,"“But more remarkably, he was an incredible person. He demonstrated his devotion to us, his students, simply by being present and spending time with us every day.”",9,"{'end': '/div[2]/p[4]', 'start': '/div[2]/p[4]', 'endOffset': 303, 'startOffset': 141}",1c2d8b82-7ca3-4577-bef0-13840df1bb48
